Game,Score,Reward,Loss,Q_value
0.0,2.0,1.01941168690639,1.052338798746664,1.1395809054374695
1.0,1.5,0.603679383096302,1.6515446814207664,0.6812183558940887
2.0,1.5,-0.747658685703308,14.738732066459772,-0.7023196220397949
3.0,2.0,-8.966116282289349,50.03594437241554,-8.957701683044434
4.0,1.5,0.7083903100764002,1.4933880409732303,0.7118850350379944
5.0,1.5,0.6224999570162602,3.600325726871297,0.5861696973443031
6.0,1.5,1.0815606334262666,1.6653082954486274,0.9681331962347031
7.0,1.5,-10.377875656008984,54.67457225090928,-10.555630266666412
8.0,1.5,-0.20071667626393952,9.25891150344008,-0.4698982238769531
9.0,2.0,0.8645967673096243,2.4244364476426217,0.552518280223012
10.0,1.5,-1.826377777010875,15.717001238216955,-2.4455147683620453
11.0,1.0,0.919005864700515,0.8945650727148802,0.3007216565310955
12.0,1.5,0.8758218877977718,6.015949869155884,0.014723002910614014
13.0,1.5,1.3348542988937515,2.4902687448633465,0.21685847640037537
14.0,1.5,-0.6248811821546723,8.649436794079485,-1.9098542928695679
15.0,1.5,1.6927728891154468,1.9835302314251246,-0.17570272088050842
16.0,1.5,-0.1413825139976636,7.721521117000116,-2.0536627173423767
17.0,1.5,0.9182071625872985,1.4546576263480318,-1.7216206789016724
18.0,1.5,1.1092767292206274,0.7973077936498622,-1.6627053618431091
19.0,2.0,1.6258728746404718,0.8104300910744491,-1.4803091883659363
20.0,1.5,1.3494996564720196,2.830033914555081,-1.0560909807682037
21.0,2.0,-1.9589182326995755,11.787343818694353,-4.768657922744751
22.0,1.5,-2.250917439532354,11.015941433853786,-5.114985644817352
23.0,2.0,1.3975954463546318,0.7685962625967042,-2.861111044883728
24.0,1.0,0.49626949649387947,0.9937069187042056,-3.6718833446502686
25.0,1.5,-4.813986597315262,13.902548214343065,-8.241646766662598
26.0,1.5,1.2107556846269998,0.9460721395768978,-3.844480872154236
27.0,1.5,-2.308832020574573,10.688701486476603,-6.81435227394104
28.0,1.0,1.2531559307540756,1.5328822535926212,-4.634981870651245
29.0,1.5,1.6071820644699244,1.4326521566531052,-4.188471794128418
30.0,1.0,0.5468764876924831,0.8803177547058388,-5.693182945251465
31.0,1.5,0.6515449518304142,2.087933696489162,-6.315636157989502
32.0,1.5,1.277231501848384,1.2717001768127392,-6.647900819778442
33.0,2.0,1.191450006986817,0.7709202637235861,-7.394204378128052
34.0,1.5,0.9844773376154262,0.8006252839271477,-7.120648145675659
35.0,1.5,-11.565688438022459,16.043405228604872,-13.968704223632812
36.0,1.5,1.5396063177398784,1.2099759784528592,-7.8294782638549805
37.0,1.5,1.304665956116878,1.341815935357584,-8.172509908676147
38.0,1.5,1.3536409878296216,0.9990622813020236,-7.806531190872192
39.0,2.0,1.2116507057311996,1.3388882372570439,-7.9288294315338135
40.0,1.5,1.6659109184721097,2.015527310682167,-8.493577241897583
41.0,1.5,0.012368121822517564,2.505983759903309,-8.846263885498047
42.0,1.5,-0.1460979127819766,1.9899188336470826,-9.548490047454834
43.0,2.0,1.727471198861783,1.160700000807888,-8.502243041992188
44.0,1.0,0.9327888579991386,0.4753833983832561,-8.41591191291809
45.0,1.5,-3.8258683029372724,3.1239975425381714,-11.681769847869873
46.0,1.5,-9.774616964918884,9.870696198409172,-13.789735555648804
47.0,1.5,1.0010250825179048,0.6666196035345653,-9.262778282165527
48.0,1.5,1.5517522674916389,1.3068002177383287,-8.419973373413086
