Game,Score,Reward,Loss,Q_value
0.0,0.0,-1.3126934168851532,1.061914109419328,-0.44731320440769196
1.0,0.0,-1.0981639613739114,1.1085237890137825,-0.2311730571091175
2.0,0.0,-2.3038229659701,0.15357933533108203,-0.29617230547592044
3.0,0.0,-2.020256356553575,0.02174265690458318,-0.2989419102668762
4.0,0.0,-1.713750768883598,1.6027371199480887,-0.3821897432208061
5.0,0.0,-1.8404140226292047,0.1071079093143116,-0.48769669979810715
6.0,0.0,-1.6045102482741764,0.4974925404326593,-0.4237045794725418
7.0,0.0,-1.7637959130246705,0.4047953176001708,-0.4790069907903671
8.0,0.0,-1.6260784207522354,0.08032015670349724,-0.37003742158412933
9.0,0.0,-1.3257560941547748,0.08844244201524686,-0.2587979882955551
10.0,0.0,-1.600449186991348,0.10284933769463141,-0.4482901804149151
11.0,1.0,-1.1315180661217146,1.2566312651921827,-0.08046435192227364
12.0,0.0,-2.1901462165278085,0.1485649350992926,-0.9963558316230774
13.0,0.0,-1.71692992500494,0.07608485552233261,-0.5276517570018768
14.0,0.0,-1.2411216703829901,0.16504233777413901,0.2849738821387291
15.0,0.0,-1.92835748154305,1.1498442975387584,-0.6955606043338776
16.0,0.0,-1.997820100271933,0.10548417684893999,-0.8132810741662979
17.0,1.0,-1.5193893660298063,0.3599768803060132,-0.6361164003610611
18.0,0.0,-1.1854879111189955,0.38640249870042215,-0.5582316741347313
19.0,0.0,-1.6596157581510156,0.9348193245793792,-0.9431003928184509
20.0,0.0,-2.3374356372665828,0.1798556719159337,-1.2546612322330475
21.0,0.0,-1.989876359160361,0.18491432078493136,-0.49067706847563386
22.0,0.0,-2.095616158385835,0.9060613592106794,-1.2475727200508118
23.0,0.0,-1.4278969597241795,0.8537081577328555,-0.9651749432086945
24.0,1.0,-1.7270642067641764,0.7598195849812913,-1.3228110671043396
25.0,0.0,0.33431820856209227,7.340866960585117,1.5425309240818024
26.0,0.0,-1.6684057853625252,0.7527505523500228,-1.345606803894043
27.0,0.0,-1.6358696207115637,0.6236425009188645,-1.2886950075626373
28.0,1.0,-2.192700516217098,0.5766986631462407,-1.7342034578323364
29.0,0.0,-1.818611392234709,0.47555857236450566,-1.7459015548229218
30.0,1.0,-1.6655616706705785,1.346616460691061,-1.8912492394447327
31.0,0.0,-1.2462002467143674,0.12381563795435474,-1.2800153493881226
32.0,0.0,-1.6746915694788034,0.33919870617835074,-1.4385108947753906
33.0,0.0,-1.4640602294545801,0.7416186197980905,-1.9937843680381775
34.0,0.0,-1.5473223898971218,0.2918317768150905,-2.35306054353714
35.0,0.0,2.8959126451994557,18.181691827252507,2.639901727437973
36.0,0.0,-1.809530303280619,0.2639342195224492,-2.1100592613220215
37.0,0.0,-1.574444332591781,0.6709354855694374,-2.240759253501892
38.0,0.0,-1.7474521728487695,0.19317068782025942,-2.3895320892333984
39.0,0.0,-1.7054311463483285,0.27055487731085276,-2.0268341302871704
40.0,0.0,-2.5178321289534003,0.841857610533797,-2.5367822647094727
41.0,0.0,-1.8193243140529272,0.6119944758436433,-2.6094603538513184
42.0,0.0,-1.4823483784500664,0.658568543890343,-3.0043373107910156
43.0,0.0,-1.97165299508234,1.762179306584001,-3.3256003856658936
44.0,1.0,-1.0912519389254236,1.2631526734979182,-2.3815239667892456
45.0,0.0,-2.0638707238417537,0.19720418765666814,-4.231344103813171
46.0,0.0,-1.3302633031388478,4.43054133552541,-2.8967642188072205
47.0,0.0,-1.325565234758053,0.6168192935418512,-2.744028329849243
48.0,0.0,-1.5179447254398308,0.3285242720457146,-2.5572611689567566
49.0,0.0,-1.2919895394654508,0.7503243205087744,-2.5520946979522705
