Game,Score,Reward,Loss,Q_value
0.0,0.0,-0.4085887114285775,0.1517680774447399,-0.28326745331287384
1.0,0.0,-1.9470412047180226,0.23088639283454732,-1.3830412030220032
2.0,0.0,-1.1966980109691185,0.12542094091850886,-0.299919935350772
3.0,0.0,-1.6060012708333518,0.10123044877410589,-0.6637662351131439
4.0,0.0,-1.0056370755308381,0.04205086913946324,-0.21241556853055954
5.0,0.0,-1.4766990841198253,0.06395771178445694,-0.6502517759799957
6.0,0.0,-1.7007371906126163,0.031699124809,-0.4968154579401016
7.0,0.0,-1.1611010328457487,0.05283031070479198,-0.11831411719322205
8.0,1.0,-0.8320041897971977,0.053186332653329116,-0.24761565774679184
9.0,1.0,-0.9196773303232533,0.08306798442316374,-0.3732275068759918
10.0,0.0,-1.5382511577159217,0.06258507945668498,-0.47173142433166504
11.0,0.0,-1.7352592538922713,0.0338812088942307,-0.43992768228054047
12.0,0.0,-1.9463787743138052,0.03609726505051859,-0.48014314472675323
13.0,0.0,-0.9032220572062799,0.12561693858132475,-0.02573809027671814
14.0,0.0,-2.1369937049072267,0.21096478786407333,-1.2113966941833496
15.0,0.0,-1.7076035085419818,0.023000295703847463,-0.5040466785430908
16.0,0.0,-1.1348768518754817,0.04966108658621543,-0.1839945875108242
17.0,0.0,-2.6090289123011776,0.3982548716928726,-1.8303160071372986
18.0,0.0,-1.1071393047830198,0.03633903948593929,-0.3113643117249012
19.0,0.0,-1.926608496352661,0.15756173495381703,-1.10391503572464
20.0,0.0,-2.4438058546156287,0.2666427927966763,-1.2464496940374374
21.0,0.0,-2.039898969480408,0.039921618920309286,-0.5211537927389145
22.0,0.0,-2.244990394194941,0.22967812016272404,-0.9233675003051758
23.0,0.0,-1.7885234363070377,0.058609633229095306,-0.7780880331993103
24.0,0.0,-1.3330099467690057,0.07939934636624606,-0.5855167359113693
25.0,0.0,-1.9854476972349246,0.25554467924740526,-1.1362967193126678
26.0,0.0,-1.785074278249956,0.05678050185763693,-0.7623969614505768
27.0,0.0,-1.582798171111404,0.03773678072724983,-0.49844588339328766
28.0,0.0,-1.4085861056264526,0.06292709077119034,-0.48014892637729645
29.0,0.0,-1.8633550759049151,0.057350460035578976,-0.7894260585308075
30.0,0.0,-2.0527418931217047,0.032611022424437884,-0.5302448943257332
31.0,0.0,-1.7120578602984384,0.03937762755186854,-0.497627392411232
32.0,0.0,-1.6473642545465852,0.03857649997301754,-0.24922486394643784
33.0,0.0,-1.329748648532871,0.06385336905114553,-0.35168229043483734
34.0,0.0,-0.9875356365307917,0.05655069291714232,-0.16491470451001078
35.0,0.0,-2.089936209986369,0.21645746653151487,-1.1741099655628204
36.0,1.0,-1.9472140426571125,0.14861791555854884,-0.7049438059329987
37.0,0.0,-1.0296384523871502,0.1227912071930716,0.007776796817779541
38.0,0.0,-1.4545996543399946,0.01589206769075155,-0.8658905923366547
39.0,0.0,-1.7033506348158949,0.013064936022146867,-0.7037373781204224
40.0,1.0,-1.2118311624124396,0.07059376243189792,-0.35803522169589996
41.0,0.5,-1.5170834874212478,0.153198650393551,-0.7235404849052429
42.0,0.0,-1.4429104677986857,0.08284191682192538,-0.70942622423172
43.0,1.0,-1.0428599548685156,0.10676941731573378,-0.1858069971203804
44.0,0.0,-1.3029479566954008,0.05445971949243445,-0.5550581514835358
45.0,0.0,-0.8118095484474076,0.10912477065890283,-0.10110244154930115
46.0,0.0,-1.598401688081793,0.07778820703670775,-0.7250607013702393
47.0,0.0,-1.5722033212767736,0.030592774868962027,-0.7581779360771179
48.0,0.0,-1.670711877280795,0.02613703227035404,-0.6842725872993469
49.0,0.0,-1.4969972436307786,0.053724986219444326,-0.39618833363056183
50.0,0.0,-2.0690820224266986,0.2399452892142252,-1.15512353181839
51.0,0.0,-2.3484530596259163,0.18539122890777116,-1.111841857433319
52.0,0.0,-1.4375691459898081,0.09276073956986611,-0.6319584548473358
53.0,0.0,-2.0563813571812917,0.12222949163106156,-1.1688917875289917
54.0,1.0,-1.448826516183774,0.07178132431984464,-0.5021927952766418
55.0,0.0,-1.7266317980120962,0.029998122720237864,-0.638844907283783
56.0,0.0,-1.7530206696302515,0.06661669254974356,-0.5864447057247162
57.0,0.0,-2.3388963412981165,0.22143120071192612,-1.1281399130821228
58.0,0.0,-1.7769936753672495,0.04402851842264681,-0.69493567943573
59.0,0.0,-1.5716093947296619,0.08317513055700954,-0.704087495803833
60.0,0.0,-1.9597287970511517,0.02756282466658129,-0.7420619130134583
61.0,0.0,-1.6212172435634633,0.052509099460900446,-0.5856972187757492
62.0,0.0,-1.511945752421887,0.04134245224499466,-0.705856204032898
63.0,0.0,-1.200354419752462,0.035835742241821816,-0.24490970373153687
64.0,0.0,-2.0385303340822807,0.13716533651265006,-1.212068796157837
65.0,0.0,-1.4110744423682915,0.04461714525381852,-0.42448023706674576
66.0,0.0,-1.770204109363406,0.08548592381594311,-0.8669782876968384
67.0,0.0,-1.8741993236545862,0.09722864376621597,-0.9208247661590576
68.0,0.0,-2.0522026200411148,0.039446421085333874,-0.9773902595043182
